order_id,merchant_id,customer_ucid,category,price_band,payment_mode,origin_node,destination_pincode,destination_cluster,address_quality,rto_score,delivery_outcome,shipping_mode,created_at
ORD000211,M028,9520410268,fashion,2000+,COD,WH0065,373130,east,0.7868,0.6258,rto,surface,2025-12-25 19:33:37
ORD000212,M116,9031201327,fashion,0-500,COD,WH0269,153021,central,0.8080,0.3584,delivered,surface,2025-10-26 20:39:14
ORD000213,M030,9864439760,home,2000+,COD,WH0070,821374,central,0.8344,0.2276,delivered,surface,2026-03-20 21:25:01
ORD000214,M107,9761300703,fashion,0-500,prepaid,WH0250,399498,west,0.9139,0.3085,delivered,surface,2026-01-20 14:55:56
ORD000215,M112,9369995285,grocery,0-500,COD,WH0261,781365,west,0.6497,0.5112,rto,surface,2025-10-03 14:48:39
ORD000216,M033,9427344979,beauty,1000-2000,COD,WH0076,241759,south,1.0000,0.3406,delivered,surface,2026-03-06 22:57:59
ORD000217,M034,9614778146,home,1000-2000,prepaid,WH0078,335492,north,0.8565,0.2658,delivered,surface,2026-03-01 18:46:37
ORD000218,M060,9062587360,beauty,1000-2000,prepaid,WH0139,225493,north,1.0000,0.5400,delivered,surface,2025-10-31 15:20:13
ORD000219,M053,9360971171,electronics,0-500,COD,WH0122,262415,north,0.9055,0.2004,delivered,surface,2025-10-27 13:36:57
ORD000220,M023,9187941067,electronics,0-500,COD,WH0054,287616,central,0.8193,0.4529,rto,surface,2025-10-21 14:31:28
ORD000221,M026,9301611994,fashion,2000+,prepaid,WH0061,150698,west,0.8227,0.2771,pending,surface,2026-02-17 13:55:24
ORD000222,M100,9866508368,fashion,2000+,COD,WH0233,583706,east,0.4333,0.4598,rto,express,2025-10-27 11:26:10
ORD000223,M032,9031569254,grocery,0-500,COD,WH0075,644516,north,0.7741,0.2666,delivered,surface,2025-12-29 21:59:28
ORD000224,M002,9405809351,electronics,0-500,prepaid,WH0005,573352,south,0.5907,0.1057,delivered,surface,2026-02-10 23:15:40
ORD000225,M040,9803076258,grocery,0-500,COD,WH0094,376747,north,0.6483,0.4233,pending,surface,2026-02-09 19:27:41
ORD000226,M103,9175038528,fashion,0-500,prepaid,WH0239,413300,west,0.8047,0.1106,delivered,surface,2025-11-27 06:33:23
ORD000227,M007,9039092005,fashion,0-500,prepaid,WH0017,787517,east,0.5870,0.4194,delivered,surface,2025-10-20 09:17:05
ORD000228,M009,9058734222,fashion,0-500,COD,WH0021,671096,south,0.8269,0.2628,delivered,surface,2026-03-09 14:15:14
ORD000229,M047,9307562909,grocery,500-1000,COD,WH0111,807927,north,0.6737,0.2688,delivered,surface,2025-12-27 06:25:08
ORD000230,M073,9307010095,home,0-500,prepaid,WH0170,244024,south,0.0717,0.6591,rto,surface,2026-02-22 18:41:03
ORD000231,M081,9039068624,fashion,500-1000,COD,WH0186,262177,south,0.3738,0.6384,delivered,surface,2025-12-02 20:07:49
ORD000232,M066,9714695093,beauty,1000-2000,COD,WH0154,253461,east,0.7467,0.6477,rto,surface,2026-01-13 07:35:19
ORD000233,M113,9419511303,electronics,0-500,COD,WH0263,855043,south,0.5710,0.3910,pending,surface,2026-03-09 16:01:49
ORD000234,M053,9012353952,electronics,0-500,prepaid,WH0123,345563,west,0.7853,0.2978,delivered,surface,2025-11-23 20:51:07
ORD000235,M032,9021605179,home,0-500,COD,WH0075,354943,northeast,0.5754,0.3338,delivered,surface,2026-03-07 05:19:04
ORD000236,M002,9949777919,fashion,500-1000,COD,WH0004,418555,northeast,0.7707,0.1876,delivered,surface,2026-01-19 21:51:48
ORD000237,M066,9037248841,electronics,1000-2000,prepaid,WH0153,386077,south,0.6171,0.2013,delivered,surface,2026-03-09 07:09:18
ORD000238,M042,9221898032,home,500-1000,prepaid,WH0099,308775,south,0.1648,0.2175,delivered,surface,2025-11-07 16:24:39
ORD000239,M016,9506748179,grocery,2000+,COD,WH0036,851808,central,0.8537,0.6099,delivered,surface,2026-02-28 16:26:49
ORD000240,M018,9718323953,home,500-1000,COD,WH0041,405479,northeast,0.8948,0.5053,delivered,surface,2026-03-24 06:47:56
ORD000241,M001,9057202590,beauty,0-500,prepaid,WH0002,499698,east,0.7887,0.0908,delivered,express,2026-01-01 06:11:31
ORD000242,M002,9156439211,home,2000+,COD,WH0006,150467,east,0.8325,0.3114,delivered,surface,2026-01-22 11:11:14
ORD000243,M063,9563442540,home,500-1000,COD,WH0146,423248,northeast,0.7118,0.2370,delivered,surface,2026-01-29 15:48:49
ORD000244,M022,9848080187,electronics,2000+,COD,WH0049,208509,south,0.8847,0.2470,delivered,surface,2026-01-09 23:56:04
ORD000245,M076,9120821329,home,0-500,COD,WH0176,510995,north,0.5875,0.3292,delivered,surface,2025-12-17 08:51:58
ORD000246,M046,9809612492,home,2000+,COD,WH0107,672761,north,0.4644,0.3670,delivered,surface,2026-03-08 13:37:38
ORD000247,M050,9147618041,home,500-1000,prepaid,WH0116,481482,north,0.4207,0.0786,rto,surface,2025-11-07 14:08:53
ORD000248,M063,9562849342,beauty,0-500,prepaid,WH0146,458759,north,0.8672,0.2876,delivered,surface,2025-10-18 14:16:01
ORD000249,M013,9082432625,fashion,2000+,COD,WH0030,243857,west,0.4697,0.4325,rto,surface,2026-02-21 18:15:39
ORD000250,M058,9127511990,beauty,500-1000,COD,WH0135,353130,east,0.7580,0.3420,delivered,surface,2025-12-28 21:17:51
ORD000251,M092,9354677513,electronics,1000-2000,COD,WH0213,573469,south,0.6551,0.2634,delivered,express,2025-11-29 21:39:00
ORD000252,M099,9810846842,beauty,500-1000,COD,WH0232,145730,south,0.5734,0.4043,delivered,surface,2025-12-03 05:18:29
ORD000253,M102,9316252654,fashion,0-500,COD,WH0238,355232,north,1.0000,0.4466,rto,surface,2025-11-03 23:44:39
ORD000254,M112,9561518664,fashion,0-500,COD,WH0260,698802,north,0.7664,0.1474,delivered,surface,2025-10-18 16:21:22
ORD000255,M086,9073747793,electronics,1000-2000,prepaid,WH0198,335683,east,0.8542,0.3005,delivered,surface,2026-01-10 14:08:27
ORD000256,M023,9807657019,fashion,0-500,COD,WH0052,690447,south,0.7071,0.3409,rto,surface,2026-03-03 16:50:39
ORD000257,M004,9906527538,beauty,500-1000,COD,WH0011,511070,north,0.7379,0.2533,delivered,surface,2025-12-20 20:24:41
ORD000258,M057,9527670176,home,500-1000,prepaid,WH0132,618719,northeast,1.0000,0.2456,delivered,surface,2026-03-24 08:57:55
ORD000259,M067,9694481440,fashion,500-1000,COD,WH0156,578166,north,0.3178,0.3848,delivered,surface,2026-01-14 09:25:20
ORD000260,M111,9398891399,home,500-1000,COD,WH0258,459381,east,1.0000,0.4687,delivered,surface,2025-12-26 12:21:09
ORD000261,M096,9498772228,fashion,0-500,prepaid,WH0223,214347,east,0.5419,0.0654,delivered,surface,2025-11-15 09:50:05
ORD000262,M120,9396210219,electronics,2000+,prepaid,WH0279,758228,west,0.9629,0.1534,pending,surface,2026-02-02 00:02:17
ORD000263,M080,9043161592,beauty,1000-2000,prepaid,WH0185,741522,east,1.0000,0.3054,delivered,surface,2026-01-16 13:29:28
ORD000264,M056,9717545588,fashion,0-500,COD,WH0129,136835,south,0.7185,0.3805,rto,surface,2026-02-16 19:53:11
ORD000265,M039,9722512574,grocery,1000-2000,COD,WH0093,384410,east,0.8385,0.3752,delivered,surface,2026-01-22 16:11:02
ORD000266,M109,9472232999,electronics,500-1000,prepaid,WH0253,297182,west,0.5010,0.1065,delivered,surface,2026-01-14 20:45:38
ORD000267,M091,9801963045,home,0-500,prepaid,WH0209,175666,north,0.5703,0.2295,delivered,surface,2026-01-28 14:44:52
ORD000268,M036,9180305802,electronics,1000-2000,prepaid,WH0085,837016,north,0.6934,0.1751,delivered,surface,2025-11-23 11:35:50
ORD000269,M075,9922939890,fashion,2000+,prepaid,WH0173,493916,west,0.7792,0.5065,delivered,surface,2025-12-08 00:31:08
ORD000270,M103,9762162632,grocery,0-500,COD,WH0240,350264,west,0.4578,0.4785,delivered,surface,2025-12-10 14:33:55
ORD000271,M116,9066615541,home,500-1000,COD,WH0270,548601,north,0.6946,0.2758,delivered,surface,2025-11-08 23:24:49
ORD000272,M059,9865176737,electronics,0-500,prepaid,WH0137,570241,central,0.4185,0.3187,delivered,surface,2025-10-21 05:10:37
ORD000273,M019,9694555481,beauty,0-500,prepaid,WH0043,340565,central,0.2908,0.5718,delivered,surface,2026-03-19 12:59:11
ORD000274,M057,9566169676,electronics,0-500,COD,WH0131,666383,west,0.8270,0.4241,rto,surface,2026-01-06 19:23:30
ORD000275,M002,9992406583,electronics,0-500,COD,WH0006,747052,north,0.7954,0.2525,delivered,surface,2026-02-02 07:31:15
ORD000276,M038,9578293247,electronics,1000-2000,COD,WH0090,621658,north,0.4340,0.4533,rto,surface,2025-12-19 10:03:41
ORD000277,M055,9151122510,home,0-500,COD,WH0127,118983,northeast,0.5157,0.4556,delivered,surface,2025-12-30 05:02:49
ORD000278,M030,9668464820,electronics,500-1000,COD,WH0071,556619,north,0.5449,0.2059,delivered,surface,2026-01-19 05:39:56
ORD000279,M052,9676069687,electronics,0-500,prepaid,WH0120,498450,central,1.0000,0.0291,delivered,surface,2025-11-22 19:10:03
ORD000280,M072,9702980719,grocery,1000-2000,COD,WH0168,661786,south,0.4394,0.3836,delivered,surface,2026-01-25 14:20:25
ORD000281,M006,9633249331,home,2000+,prepaid,WH0015,303079,northeast,0.5199,0.4268,delivered,surface,2025-12-08 12:41:45
ORD000282,M099,9991050308,home,2000+,prepaid,WH0232,846141,west,0.7288,0.1885,delivered,surface,2026-02-23 07:40:56
ORD000283,M009,9157292941,home,0-500,COD,WH0021,485382,south,0.5418,0.5116,delivered,surface,2025-10-23 20:25:44
ORD000284,M107,9449009154,home,500-1000,COD,WH0248,821342,south,0.7625,0.6916,pending,surface,2025-10-29 07:43:08
ORD000285,M087,9511948933,grocery,500-1000,COD,WH0200,230954,south,0.6752,0.4373,rto,surface,2025-12-07 11:56:50
ORD000286,M026,9454006445,fashion,0-500,prepaid,WH0062,751509,east,0.7504,0.3024,delivered,surface,2025-12-16 09:35:55
ORD000287,M092,9141645742,beauty,2000+,COD,WH0213,193677,northeast,0.7917,0.5620,delivered,surface,2026-01-16 03:39:00
ORD000288,M012,9640489869,fashion,1000-2000,prepaid,WH0027,430639,central,0.7057,0.3312,delivered,express,2026-01-18 11:16:09
ORD000289,M019,9863289591,fashion,500-1000,prepaid,WH0043,410455,west,0.7755,0.1104,delivered,surface,2026-02-08 14:58:08
ORD000290,M012,9695806526,beauty,0-500,prepaid,WH0028,178658,north,0.7312,0.2892,delivered,surface,2026-01-24 07:17:11
ORD000291,M034,9344919682,fashion,1000-2000,COD,WH0078,208509,east,0.9257,0.4153,delivered,surface,2025-11-29 09:54:36
ORD000292,M029,9830502419,beauty,1000-2000,COD,WH0068,343908,west,0.6359,0.2398,pending,surface,2025-11-13 11:49:55
ORD000293,M105,9089850003,electronics,500-1000,prepaid,WH0243,839452,west,0.9009,0.3865,delivered,surface,2025-11-25 08:25:03
ORD000294,M067,9161954672,home,0-500,COD,WH0155,756109,east,0.6403,0.3533,delivered,surface,2025-11-03 07:17:06
ORD000295,M018,9402928643,home,500-1000,COD,WH0041,544582,central,1.0000,0.3683,delivered,surface,2025-12-02 06:22:30
ORD000296,M025,9539895476,home,500-1000,prepaid,WH0057,140716,north,0.8431,0.2120,delivered,express,2025-12-11 09:58:15
ORD000297,M044,9929078340,electronics,500-1000,COD,WH0104,636144,west,0.8131,0.2139,delivered,surface,2026-02-16 17:51:26
ORD000298,M052,9861957141,grocery,0-500,COD,WH0120,370762,east,0.8214,0.1651,delivered,surface,2026-01-28 20:40:02
ORD000299,M095,9326181022,fashion,2000+,prepaid,WH0221,762740,northeast,0.6535,0.1014,delivered,surface,2026-02-19 18:45:46
ORD000300,M110,9734095154,fashion,2000+,COD,WH0256,294270,west,0.5154,0.6094,pending,surface,2026-02-27 09:05:57
ORD000301,M049,9551665338,beauty,2000+,COD,WH0115,852513,north,0.5857,0.5429,delivered,surface,2026-01-22 15:19:28
ORD000302,M020,9279032919,electronics,0-500,COD,WH0045,145277,west,0.7540,0.3861,delivered,surface,2026-03-26 20:23:00
ORD000303,M090,9644793970,electronics,1000-2000,prepaid,WH0207,790738,south,0.3856,0.3404,pending,surface,2025-10-14 06:43:56
ORD000304,M091,9076965776,grocery,0-500,COD,WH0210,763076,west,1.0000,0.2272,delivered,surface,2026-01-20 20:45:29
ORD000305,M070,9661339345,electronics,2000+,COD,WH0163,439855,north,0.7150,0.1979,delivered,surface,2026-01-15 17:32:26
ORD000306,M029,9312918922,home,1000-2000,COD,WH0068,224543,west,0.6387,0.5684,delivered,surface,2026-02-15 21:17:01
ORD000307,M099,9798053081,home,2000+,COD,WH0231,233353,north,0.6461,0.4006,rto,surface,2026-02-19 16:56:46
ORD000308,M027,9325353363,grocery,0-500,prepaid,WH0063,663393,west,0.6903,0.3469,delivered,surface,2026-02-28 16:21:02
ORD000309,M016,9182222329,home,0-500,prepaid,WH0036,640330,east,0.8759,0.4900,rto,surface,2026-01-15 10:16:45
ORD000310,M106,9401162801,home,0-500,COD,WH0247,784004,northeast,0.4532,0.3237,delivered,express,2025-11-08 16:19:49
ORD000311,M087,9815043903,electronics,2000+,COD,WH0200,535851,north,0.6804,0.2485,delivered,surface,2025-11-17 17:01:37
ORD000312,M098,9396342898,fashion,0-500,prepaid,WH0229,487405,west,0.7798,0.3202,pending,surface,2025-10-17 10:51:54
ORD000313,M060,9000994248,fashion,0-500,COD,WH0138,758066,north,0.9750,0.5421,pending,surface,2026-02-04 17:21:40
ORD000314,M013,9434256015,home,0-500,prepaid,WH0029,653451,north,0.8994,0.0624,delivered,surface,2026-01-15 15:30:14
ORD000315,M044,9820863342,electronics,0-500,COD,WH0104,629870,west,0.5631,0.5833,pending,surface,2025-11-04 09:26:57
ORD000316,M026,9980781216,electronics,1000-2000,prepaid,WH0061,498498,south,0.6318,0.3816,delivered,surface,2026-02-07 21:01:35
ORD000317,M114,9968615920,grocery,1000-2000,prepaid,WH0264,119248,east,0.5149,0.1341,rto,surface,2026-03-03 13:35:34
ORD000318,M014,9323673654,fashion,2000+,COD,WH0031,808150,west,0.8416,0.5562,rto,surface,2026-02-25 20:26:37
ORD000319,M026,9990941679,fashion,500-1000,COD,WH0060,769007,east,0.8819,0.4162,delivered,surface,2026-03-04 12:39:54
ORD000320,M022,9950635416,grocery,0-500,COD,WH0050,421014,east,0.3590,0.5493,rto,surface,2026-02-14 08:06:30
ORD000321,M120,9885238416,electronics,0-500,COD,WH0279,350264,west,0.6179,0.6553,rto,express,2026-03-02 14:01:33
ORD000322,M024,9675329998,home,0-500,prepaid,WH0055,126821,north,0.9511,0.2716,pending,surface,2025-10-21 19:02:44
ORD000323,M090,9232505185,home,1000-2000,prepaid,WH0208,631102,north,0.9105,0.3533,delivered,surface,2026-01-06 08:55:05
ORD000324,M025,9807416752,fashion,2000+,prepaid,WH0058,465358,east,0.1897,0.7431,rto,surface,2026-03-27 20:43:52
ORD000325,M097,9876320526,fashion,500-1000,prepaid,WH0225,325182,central,0.5927,0.6367,rto,surface,2025-11-03 18:33:02
ORD000326,M109,9927085531,electronics,2000+,prepaid,WH0253,764426,central,0.6648,0.2470,delivered,surface,2026-02-22 16:55:48
ORD000327,M083,9234289311,electronics,500-1000,prepaid,WH0192,184433,central,0.6306,0.1600,delivered,surface,2025-11-09 09:15:23
ORD000328,M065,9795993869,electronics,0-500,COD,WH0151,358362,north,0.5849,0.4306,delivered,surface,2025-10-27 04:43:11
ORD000329,M004,9215290074,home,2000+,COD,WH0009,739923,south,0.6422,0.4352,rto,surface,2026-01-21 12:08:18
ORD000330,M093,9213191075,fashion,1000-2000,COD,WH0216,578096,north,0.7319,0.4836,pending,surface,2025-10-11 19:46:48
ORD000331,M079,9102179821,grocery,1000-2000,COD,WH0183,441267,south,0.6064,0.1395,delivered,surface,2025-11-30 17:57:03
ORD000332,M113,9958985502,home,500-1000,prepaid,WH0262,556434,east,0.6177,0.1863,delivered,surface,2025-10-25 12:43:02
ORD000333,M054,9709125695,fashion,500-1000,prepaid,WH0124,162432,east,0.7381,0.6408,delivered,surface,2025-12-23 09:05:30
ORD000334,M026,9842289119,beauty,0-500,COD,WH0060,118123,central,0.5201,0.6611,delivered,surface,2025-10-10 12:42:39
ORD000335,M062,9741049330,electronics,0-500,COD,WH0143,391833,north,0.8872,0.3567,delivered,surface,2026-01-01 11:31:29
ORD000336,M058,9213690866,electronics,2000+,COD,WH0134,568238,east,0.8040,0.6062,delivered,surface,2025-11-16 06:57:55
ORD000337,M117,9173517106,fashion,2000+,prepaid,WH0272,427992,central,0.7389,0.3478,delivered,surface,2026-01-07 20:48:12
ORD000338,M045,9945659905,electronics,0-500,prepaid,WH0105,360479,east,0.7463,0.3639,rto,surface,2026-02-24 08:49:54
ORD000339,M050,9714000713,home,0-500,prepaid,WH0116,784927,north,0.0898,0.2191,delivered,surface,2025-10-09 06:49:20
ORD000340,M115,9355148211,beauty,2000+,COD,WH0267,686860,north,0.6161,0.5068,delivered,surface,2025-12-04 19:39:12
ORD000341,M107,9411284842,home,2000+,COD,WH0249,626480,south,0.6948,0.4334,delivered,surface,2025-12-14 17:52:56
ORD000342,M071,9603153876,electronics,0-500,COD,WH0165,843498,south,0.6557,0.3072,delivered,surface,2025-10-04 12:26:50
ORD000343,M041,9843560868,grocery,2000+,COD,WH0097,408124,north,0.8435,0.5453,rto,surface,2026-03-22 12:42:18
ORD000344,M042,9489605674,grocery,2000+,COD,WH0098,271795,north,0.9802,0.1474,delivered,surface,2025-10-17 20:11:59
ORD000345,M008,9445816494,fashion,1000-2000,COD,WH0019,794134,east,0.7710,0.4475,delivered,surface,2025-11-16 06:41:27
ORD000346,M116,9269278297,grocery,1000-2000,COD,WH0269,304860,northeast,0.8115,0.5709,delivered,surface,2025-12-23 19:51:42
ORD000347,M049,9114952868,electronics,0-500,COD,WH0114,677862,north,0.5143,0.3503,delivered,surface,2026-02-02 07:11:27
ORD000348,M052,9507588376,grocery,0-500,COD,WH0120,491364,west,0.4405,0.7274,rto,surface,2025-10-13 16:58:09
ORD000349,M059,9459375265,beauty,500-1000,COD,WH0137,823347,west,0.7247,0.5825,rto,surface,2025-10-13 11:40:29
ORD000350,M081,9478182223,home,500-1000,COD,WH0186,687192,west,0.6231,0.3188,delivered,surface,2025-11-07 07:46:13
ORD000351,M082,9918073218,fashion,500-1000,COD,WH0190,726287,south,0.8957,0.1940,delivered,surface,2026-01-04 02:20:43
ORD000352,M021,9123042497,electronics,2000+,prepaid,WH0047,445204,central,0.4168,0.4092,rto,surface,2025-12-30 10:02:54
ORD000353,M014,9832242849,fashion,2000+,COD,WH0031,425440,south,0.4921,0.4309,delivered,surface,2026-02-03 18:16:23
ORD000354,M113,9049636508,grocery,500-1000,prepaid,WH0262,487547,north,0.7263,0.2472,delivered,surface,2026-01-13 06:33:02
ORD000355,M021,9621461335,grocery,500-1000,COD,WH0047,140716,north,0.7202,0.7313,rto,surface,2026-01-18 06:05:36
ORD000356,M118,9366171878,electronics,1000-2000,prepaid,WH0273,744613,south,0.5105,0.5648,rto,surface,2026-02-03 16:10:06
ORD000357,M057,9481105027,fashion,0-500,COD,WH0133,183035,east,0.7336,0.5899,delivered,surface,2025-11-15 19:07:07
ORD000358,M013,9252861323,home,1000-2000,prepaid,WH0029,388227,south,0.7642,0.1771,rto,surface,2025-10-08 16:48:10
ORD000359,M092,9829760229,fashion,0-500,prepaid,WH0212,729020,east,0.9205,0.0450,delivered,surface,2025-12-31 21:19:45
ORD000360,M039,9815185634,grocery,0-500,COD,WH0092,570241,west,0.6789,0.4353,delivered,surface,2025-10-15 11:13:29
ORD000361,M060,9066686067,fashion,1000-2000,prepaid,WH0138,548352,south,0.8412,0.2395,delivered,surface,2025-11-21 14:29:24
ORD000362,M022,9123199566,beauty,1000-2000,COD,WH0050,217102,north,0.6755,0.4808,rto,surface,2026-03-26 14:45:32
ORD000363,M095,9742722880,beauty,2000+,prepaid,WH0221,465095,east,0.8985,0.1667,delivered,surface,2026-01-09 07:32:07
ORD000364,M119,9715586863,fashion,1000-2000,COD,WH0275,699699,east,0.8972,0.3810,delivered,surface,2026-03-30 15:32:52
ORD000365,M067,9453376979,grocery,500-1000,COD,WH0155,557542,south,0.6029,0.2387,delivered,surface,2025-10-09 16:00:33
ORD000366,M092,9738246081,home,500-1000,COD,WH0212,671096,south,0.6961,0.2546,delivered,surface,2026-03-26 20:28:25
ORD000367,M017,9290035432,fashion,500-1000,COD,WH0038,381928,north,0.7788,0.3154,delivered,surface,2026-02-02 08:20:59
ORD000368,M072,9307665716,grocery,2000+,COD,WH0168,374231,west,0.8167,0.2398,rto,surface,2026-03-14 07:00:18
ORD000369,M073,9552516129,beauty,1000-2000,COD,WH0170,795241,east,0.4890,0.3000,delivered,surface,2025-10-18 07:17:47
ORD000370,M096,9689138067,fashion,1000-2000,COD,WH0223,473419,north,0.7273,0.1733,delivered,surface,2026-01-30 06:59:03
ORD000371,M110,9789532497,home,1000-2000,prepaid,WH0257,773391,south,0.7288,0.1759,delivered,surface,2026-03-10 21:26:39
ORD000372,M073,9212292892,electronics,500-1000,prepaid,WH0170,835988,west,0.6590,0.2258,delivered,surface,2025-10-11 11:05:22
ORD000373,M110,9874342050,grocery,1000-2000,COD,WH0255,282876,south,0.1938,0.4111,delivered,surface,2025-12-29 14:08:18
ORD000374,M076,9062070986,fashion,2000+,COD,WH0176,332646,east,0.8213,0.3235,delivered,surface,2025-10-07 23:56:39
ORD000375,M061,9185964633,fashion,1000-2000,COD,WH0141,191589,north,0.3511,0.4189,rto,surface,2026-01-07 09:49:41
ORD000376,M045,9126043260,beauty,500-1000,COD,WH0105,690447,central,0.7837,0.2948,delivered,surface,2026-02-25 20:25:39
ORD000377,M067,9078741183,beauty,0-500,prepaid,WH0155,246612,south,0.6021,0.1941,delivered,surface,2026-02-14 12:20:48
