intervention_id,order_id,merchant_id,intervention_type,action_owner,initiated_by,confidence_score,outcome,executed_at,completed_at
INT00224,ORD000989,M078,cod_to_prepaid,merchant,system,0.7440,successful_delivery,2025-10-17 10:44:55,2025-10-18 20:44:55
INT00225,ORD001664,M101,cod_to_prepaid,merchant,merchant,0.6806,rto,2026-03-22 00:42:28,2026-03-24 08:42:28
INT00226,ORD000487,M093,cod_to_prepaid,merchant,merchant,0.8304,successful_delivery,2026-01-14 19:21:28,2026-01-16 22:21:28
INT00227,ORD001551,M001,merchant_confirmation,merchant,system,0.6014,rto,2025-12-29 19:28:24,2025-12-29 23:28:24
INT00228,ORD003485,M113,verification,delhivery,system,0.6289,rto,2026-02-25 15:46:23,2026-02-27 04:46:23
INT00229,ORD001086,M024,cod_to_prepaid,merchant,merchant,0.7423,pending,2025-11-28 13:50:19,
INT00230,ORD001933,M038,masked_calling,delhivery,system,0.7351,successful_delivery,2026-01-11 14:41:09,2026-01-13 21:41:09
INT00231,ORD002454,M106,verification,delhivery,system,0.5250,rto,2025-12-28 21:51:32,2025-12-29 12:51:32
INT00232,ORD002775,M087,cod_to_prepaid,merchant,merchant,0.7831,successful_delivery,2025-10-02 22:54:26,2025-10-05 12:54:26
INT00233,ORD004074,M070,cod_to_prepaid,merchant,system,0.7220,successful_delivery,2026-01-31 18:31:50,2026-01-31 23:31:50
INT00234,ORD002409,M091,merchant_confirmation,merchant,merchant,0.6811,rto,2025-12-05 06:23:10,2025-12-07 14:23:10
INT00235,ORD003941,M066,cod_to_prepaid_outreach,delhivery,system,0.9153,successful_delivery,2026-01-27 12:57:12,2026-01-29 07:57:12
INT00236,ORD001057,M064,verification,delhivery,system,0.5749,rto,2026-02-08 21:51:37,2026-02-09 23:51:37
INT00237,ORD001835,M022,cod_to_prepaid,merchant,system,0.8008,successful_delivery,2025-10-31 21:41:26,2025-11-01 18:41:26
INT00238,ORD000360,M039,verification,delhivery,system,0.5636,successful_delivery,2025-10-15 11:44:29,2025-10-17 14:44:29
INT00239,ORD001464,M055,masked_calling,delhivery,system,0.7967,pending,2025-12-11 17:21:58,
INT00240,ORD000373,M110,merchant_confirmation,merchant,system,0.6519,successful_delivery,2025-12-29 14:30:18,2025-12-29 16:30:18
INT00241,ORD003024,M017,merchant_confirmation,merchant,system,0.7681,pending,2025-11-02 16:55:36,
INT00242,ORD000742,M082,premium_courier,delhivery,system,0.6990,successful_delivery,2026-02-01 22:18:28,2026-02-02 01:18:28
INT00243,ORD004658,M116,cod_to_prepaid,merchant,merchant,0.4795,successful_delivery,2026-02-06 16:44:56,2026-02-09 13:44:56
INT00244,ORD002691,M030,masked_calling,delhivery,system,0.7241,rto,2025-12-19 10:30:12,2025-12-20 07:30:12
INT00245,ORD002089,M086,merchant_confirmation,merchant,system,0.6466,pending,2025-11-25 15:38:37,
INT00246,ORD000287,M092,premium_courier,delhivery,system,0.6061,successful_delivery,2026-01-16 05:03:00,2026-01-17 00:03:00
INT00247,ORD000554,M015,verification,delhivery,system,0.6308,successful_delivery,2025-11-10 16:01:50,2025-11-12 11:01:50
INT00248,ORD001917,M110,verification,delhivery,system,0.7137,successful_delivery,2025-12-25 13:48:24,2025-12-27 10:48:24
INT00249,ORD004579,M068,cod_to_prepaid_outreach,delhivery,system,0.7071,successful_delivery,2025-10-17 14:52:58,2025-10-19 15:52:58
INT00250,ORD002710,M101,premium_courier,delhivery,system,0.8615,pending,2025-12-17 15:04:48,
INT00251,ORD003665,M018,cod_to_prepaid_outreach,delhivery,system,1.0000,rto,2026-01-30 08:15:31,2026-01-31 13:15:31
INT00252,ORD001117,M051,cod_to_prepaid_outreach,delhivery,system,0.7178,pending,2025-11-24 22:56:17,
INT00253,ORD001816,M039,cod_to_prepaid,merchant,merchant,0.8368,successful_delivery,2026-01-29 16:41:34,2026-01-31 00:41:34
INT00254,ORD002736,M066,cod_to_prepaid,merchant,system,0.6860,pending,2026-03-26 21:37:38,
INT00255,ORD004439,M082,express_upgrade,delhivery,system,0.6879,successful_delivery,2025-12-09 19:51:43,2025-12-11 21:51:43
INT00256,ORD004865,M034,merchant_confirmation,merchant,merchant,0.7503,successful_delivery,2026-03-02 19:30:41,2026-03-05 12:30:41
INT00257,ORD001159,M002,premium_courier,delhivery,system,0.7383,successful_delivery,2025-11-06 11:47:36,2025-11-09 06:47:36
INT00258,ORD001277,M072,cod_to_prepaid,merchant,system,0.8384,successful_delivery,2025-11-30 13:34:14,2025-12-01 02:34:14
INT00259,ORD003577,M059,merchant_confirmation,merchant,system,0.6536,successful_delivery,2026-01-17 20:03:15,2026-01-19 15:03:15
INT00260,ORD001901,M027,merchant_confirmation,merchant,system,0.6457,rto,2026-01-29 12:54:41,2026-01-30 05:54:41
INT00261,ORD002352,M098,verification,delhivery,system,0.7883,successful_delivery,2026-01-04 19:06:23,2026-01-07 18:06:23
INT00262,ORD004992,M088,cod_to_prepaid,merchant,system,0.6236,rto,2025-12-24 18:02:30,2025-12-25 22:02:30
INT00263,ORD004025,M107,merchant_confirmation,merchant,system,0.8185,rto,2026-01-29 22:24:05,2026-01-31 04:24:05
INT00264,ORD003338,M058,cod_to_prepaid_outreach,delhivery,system,0.7711,pending,2025-12-29 21:47:38,
INT00265,ORD000846,M104,verification,delhivery,system,0.6943,successful_delivery,2025-10-27 11:24:06,2025-10-30 07:24:06
INT00266,ORD000453,M037,masked_calling,delhivery,system,0.8975,successful_delivery,2025-11-14 13:03:02,2025-11-17 08:03:02
INT00267,ORD001910,M057,cod_to_prepaid,merchant,system,0.7754,successful_delivery,2026-02-14 20:17:01,2026-02-16 11:17:01
INT00268,ORD001472,M109,premium_courier,delhivery,system,0.6261,pending,2025-10-17 07:24:16,
INT00269,ORD002899,M095,merchant_confirmation,merchant,merchant,0.5937,successful_delivery,2025-10-15 05:17:59,2025-10-18 02:17:59
INT00270,ORD002196,M055,verification,delhivery,system,0.9098,pending,2026-01-16 16:54:45,
INT00271,ORD003220,M015,premium_courier,delhivery,system,0.8204,successful_delivery,2026-01-10 17:06:57,2026-01-10 18:06:57
INT00272,ORD004339,M018,verification,delhivery,system,0.5782,rto,2026-01-16 17:14:09,2026-01-19 14:14:09
INT00273,ORD001245,M068,masked_calling,delhivery,system,0.7131,pending,2026-02-19 00:34:02,
INT00274,ORD001716,M079,masked_calling,delhivery,system,0.6290,successful_delivery,2026-03-04 20:16:13,2026-03-05 03:16:13
INT00275,ORD002392,M061,verification,delhivery,system,0.7413,successful_delivery,2025-10-11 11:57:22,2025-10-14 05:57:22
INT00276,ORD002726,M066,premium_courier,delhivery,system,0.7737,pending,2026-02-05 09:11:49,
INT00277,ORD000919,M058,cod_to_prepaid,merchant,merchant,0.5877,successful_delivery,2026-01-26 00:24:29,2026-01-28 00:24:29
INT00278,ORD002466,M042,verification,delhivery,system,0.7993,successful_delivery,2026-01-20 15:14:53,2026-01-22 01:14:53
INT00279,ORD004458,M010,cod_to_prepaid,merchant,system,0.7732,successful_delivery,2025-10-24 20:43:55,2025-10-26 09:43:55
INT00280,ORD002563,M034,merchant_confirmation,merchant,system,0.4787,pending,2025-10-31 13:02:21,
INT00281,ORD001234,M002,cod_to_prepaid_outreach,delhivery,system,0.7477,successful_delivery,2025-12-30 20:29:59,2025-12-31 05:29:59
INT00282,ORD002331,M114,cod_to_prepaid_outreach,delhivery,system,0.7498,pending,2025-11-17 17:56:44,
INT00283,ORD001723,M048,merchant_confirmation,merchant,system,0.8104,successful_delivery,2026-01-05 13:32:16,2026-01-07 03:32:16
INT00284,ORD003525,M024,cod_to_prepaid_outreach,delhivery,system,0.7405,successful_delivery,2025-10-11 00:12:01,2025-10-12 01:12:01
INT00285,ORD001950,M111,address_enrichment_outreach,delhivery,system,0.7038,successful_delivery,2025-10-29 20:55:23,2025-10-30 05:55:23
INT00286,ORD000930,M036,merchant_confirmation,merchant,system,0.7339,pending,2026-01-21 19:53:02,
INT00287,ORD000618,M029,merchant_confirmation,merchant,merchant,0.5847,rto,2025-11-25 16:17:25,2025-11-27 18:17:25
INT00288,ORD003454,M077,merchant_confirmation,merchant,merchant,0.9964,successful_delivery,2025-12-26 14:10:32,2025-12-29 14:10:32
INT00289,ORD001363,M078,cod_to_prepaid,merchant,merchant,0.8867,successful_delivery,2025-10-17 22:32:02,2025-10-18 08:32:02
INT00290,ORD003508,M006,premium_courier,delhivery,system,1.0000,successful_delivery,2025-11-09 00:13:50,2025-11-10 06:13:50
INT00291,ORD000383,M059,verification,delhivery,system,0.8960,successful_delivery,2025-10-27 08:56:38,2025-10-30 00:56:38
INT00292,ORD002365,M025,premium_courier,delhivery,system,0.7639,successful_delivery,2025-10-22 20:29:09,2025-10-24 08:29:09
INT00293,ORD000921,M117,cod_to_prepaid,merchant,system,0.6858,successful_delivery,2025-11-07 22:17:30,2025-11-09 18:17:30
INT00294,ORD003466,M039,address_enrichment_outreach,delhivery,system,0.8163,rto,2026-02-17 10:15:29,2026-02-17 16:15:29
INT00295,ORD000605,M111,cod_to_prepaid,merchant,system,0.5853,successful_delivery,2026-01-04 14:15:29,2026-01-07 03:15:29
INT00296,ORD003477,M023,verification,delhivery,system,0.7606,successful_delivery,2026-03-22 15:55:03,2026-03-25 08:55:03
INT00297,ORD003155,M064,cod_to_prepaid,merchant,merchant,1.0000,successful_delivery,2025-10-17 13:20:05,2025-10-18 18:20:05
INT00298,ORD001282,M001,cod_to_prepaid_outreach,delhivery,system,0.7606,pending,2026-02-24 16:12:53,
INT00299,ORD004455,M091,address_enrichment_outreach,delhivery,system,0.9513,pending,2026-02-10 09:13:15,
INT00300,ORD003556,M003,verification,delhivery,system,0.6693,pending,2025-10-08 12:45:33,
INT00301,ORD004622,M001,premium_courier,delhivery,system,0.5970,rto,2026-03-28 13:02:57,2026-03-30 20:02:57
INT00302,ORD002534,M003,verification,delhivery,system,0.6000,successful_delivery,2025-12-12 16:50:47,2025-12-14 00:50:47
INT00303,ORD001975,M063,cod_to_prepaid,merchant,merchant,0.7795,successful_delivery,2026-02-05 15:26:13,2026-02-07 09:26:13
INT00304,ORD001813,M070,verification,delhivery,system,0.4929,rto,2025-10-20 17:16:10,2025-10-23 04:16:10
INT00305,ORD000664,M014,express_upgrade,delhivery,system,0.6292,successful_delivery,2025-10-18 12:20:25,2025-10-18 17:20:25
INT00306,ORD001168,M117,merchant_confirmation,merchant,merchant,0.7694,rto,2026-03-04 09:24:12,2026-03-04 18:24:12
INT00307,ORD004096,M058,cod_to_prepaid,merchant,merchant,0.6245,rto,2025-11-21 06:35:46,2025-11-23 02:35:46
INT00308,ORD002463,M116,premium_courier,delhivery,system,0.8986,successful_delivery,2025-11-29 21:54:33,2025-12-02 16:54:33
INT00309,ORD003471,M051,address_enrichment_outreach,delhivery,system,0.5465,pending,2026-03-05 01:24:15,
INT00310,ORD000086,M105,merchant_confirmation,merchant,system,0.8417,rto,2025-11-27 13:03:36,2025-11-28 15:03:36
INT00311,ORD002897,M035,premium_courier,delhivery,system,0.5445,rto,2026-03-11 15:51:43,2026-03-12 21:51:43
INT00312,ORD002195,M117,verification,delhivery,system,0.8172,successful_delivery,2025-10-20 13:33:10,2025-10-21 19:33:10
INT00313,ORD001265,M015,verification,delhivery,system,0.8577,successful_delivery,2025-12-17 17:58:59,2025-12-19 12:58:59
INT00314,ORD001038,M048,express_upgrade,delhivery,system,0.9408,successful_delivery,2025-10-30 00:04:13,2025-11-01 14:04:13
INT00315,ORD001101,M035,merchant_confirmation,merchant,merchant,0.6372,rto,2025-12-05 14:19:48,2025-12-08 14:19:48
INT00316,ORD003386,M078,premium_courier,delhivery,system,0.7409,successful_delivery,2025-11-25 20:16:58,2025-11-27 20:16:58
INT00317,ORD001054,M033,verification,delhivery,system,0.5545,successful_delivery,2025-11-16 09:13:29,2025-11-17 16:13:29
INT00318,ORD002227,M075,verification,delhivery,system,0.6807,successful_delivery,2026-02-24 06:48:05,2026-02-24 08:48:05
INT00319,ORD000856,M085,premium_courier,delhivery,system,0.8885,rto,2026-01-14 15:46:25,2026-01-14 21:46:25
INT00320,ORD004911,M112,merchant_confirmation,merchant,merchant,0.6999,rto,2025-11-28 03:22:04,2025-11-29 00:22:04
INT00321,ORD004427,M071,cancellation,delhivery,system,0.8378,rto,2025-12-24 18:55:12,2025-12-25 08:55:12
INT00322,ORD003355,M055,verification,delhivery,system,0.8589,successful_delivery,2025-10-05 11:16:35,2025-10-08 04:16:35
INT00323,ORD004040,M083,express_upgrade,delhivery,system,0.7038,pending,2026-03-08 01:44:56,
INT00324,ORD002077,M112,merchant_confirmation,merchant,merchant,0.9781,successful_delivery,2025-12-17 11:51:29,2025-12-18 03:51:29
INT00325,ORD000435,M058,auto_cancel,delhivery,system,0.8075,rto,2025-11-06 14:44:13,2025-11-07 11:44:13
INT00326,ORD004326,M086,verification,delhivery,system,0.4877,pending,2025-12-22 11:59:28,
INT00327,ORD004718,M032,address_enrichment_outreach,delhivery,system,0.5484,pending,2025-12-31 15:37:11,
INT00328,ORD002573,M026,verification,delhivery,system,0.6598,successful_delivery,2025-12-19 19:49:54,2025-12-22 12:49:54
INT00329,ORD004396,M080,merchant_confirmation,merchant,merchant,1.0000,successful_delivery,2026-03-03 12:23:37,2026-03-06 06:23:37
INT00330,ORD001850,M006,premium_courier,delhivery,system,0.6870,successful_delivery,2025-10-12 18:29:43,2025-10-13 12:29:43
INT00331,ORD004056,M073,premium_courier,delhivery,system,0.7802,pending,2026-01-28 12:08:13,
INT00332,ORD004948,M010,merchant_confirmation,merchant,merchant,0.4301,successful_delivery,2026-03-04 20:02:59,2026-03-07 17:02:59
INT00333,ORD002497,M033,express_upgrade,delhivery,system,0.8228,successful_delivery,2025-12-09 09:12:28,2025-12-12 05:12:28
INT00334,ORD000405,M046,merchant_confirmation,merchant,system,0.5985,rto,2025-11-30 21:17:59,2025-12-01 11:17:59
INT00335,ORD002780,M100,address_enrichment_outreach,delhivery,system,0.5558,pending,2026-02-09 23:03:39,
INT00336,ORD004290,M102,address_enrichment_outreach,delhivery,system,0.9783,successful_delivery,2026-01-26 02:55:43,2026-01-28 19:55:43
INT00337,ORD004650,M050,verification,delhivery,system,0.6310,rto,2025-10-29 17:15:52,2025-11-01 01:15:52
INT00338,ORD003632,M015,cod_to_prepaid,merchant,system,0.6683,successful_delivery,2025-11-19 08:09:58,2025-11-20 18:09:58
INT00339,ORD000318,M014,verification,delhivery,system,0.8023,rto,2026-02-25 21:29:37,2026-02-27 00:29:37
INT00340,ORD002516,M006,cod_to_prepaid,merchant,merchant,0.8955,rto,2025-11-02 15:27:39,2025-11-02 20:27:39
INT00341,ORD004844,M118,verification,delhivery,system,0.7002,pending,2025-12-11 15:43:13,
INT00342,ORD004362,M041,masked_calling,delhivery,system,1.0000,rto,2026-02-03 10:21:29,2026-02-04 15:21:29
INT00343,ORD000391,M053,cod_to_prepaid,merchant,system,0.8147,successful_delivery,2025-12-31 18:00:37,2025-12-31 21:00:37
INT00344,ORD001295,M065,verification,delhivery,system,0.4791,pending,2026-03-29 13:17:33,
INT00345,ORD001021,M078,premium_courier,delhivery,system,0.8846,pending,2025-10-24 21:18:40,
INT00346,ORD000809,M012,merchant_confirmation,merchant,merchant,0.6396,successful_delivery,2025-11-18 08:11:38,2025-11-20 20:11:38
INT00347,ORD000315,M044,premium_courier,delhivery,system,0.6425,successful_delivery,2025-11-04 10:53:57,2025-11-04 18:53:57
INT00348,ORD003646,M094,verification,delhivery,system,0.8204,successful_delivery,2025-10-10 12:37:36,2025-10-10 17:37:36
INT00349,ORD002046,M093,verification,delhivery,system,0.7206,successful_delivery,2026-02-06 15:00:34,2026-02-09 14:00:34
INT00350,ORD001017,M095,address_enrichment_outreach,delhivery,system,1.0000,pending,2026-01-29 16:13:46,
INT00351,ORD004083,M090,masked_calling,delhivery,system,0.6118,successful_delivery,2026-03-14 12:46:30,2026-03-16 10:46:30
INT00352,ORD002547,M114,verification,delhivery,system,0.7802,successful_delivery,2025-10-10 22:08:31,2025-10-12 11:08:31
INT00353,ORD001422,M031,cod_to_prepaid,merchant,merchant,0.8013,rto,2026-02-09 16:15:00,2026-02-12 03:15:00
INT00354,ORD002919,M087,premium_courier,delhivery,system,0.6672,successful_delivery,2025-12-27 11:05:03,2025-12-28 18:05:03
INT00355,ORD002471,M004,verification,delhivery,system,0.7825,rto,2025-12-26 22:01:52,2025-12-29 06:01:52
INT00356,ORD000114,M029,merchant_confirmation,merchant,merchant,0.4175,successful_delivery,2026-02-03 19:10:44,2026-02-06 19:10:44
INT00357,ORD000866,M075,merchant_confirmation,merchant,system,0.6900,successful_delivery,2026-03-25 00:06:40,2026-03-27 02:06:40
INT00358,ORD004158,M062,premium_courier,delhivery,system,0.5879,rto,2025-12-28 07:48:10,2025-12-30 07:48:10
INT00359,ORD000702,M032,verification,delhivery,system,0.9707,rto,2026-03-09 18:33:14,2026-03-11 23:33:14
INT00360,ORD004891,M057,masked_calling,delhivery,system,0.7320,successful_delivery,2025-10-25 16:06:09,2025-10-26 11:06:09
INT00361,ORD002115,M066,cod_to_prepaid,merchant,merchant,0.6555,successful_delivery,2025-10-22 20:52:40,2025-10-24 05:52:40
INT00362,ORD004513,M099,cod_to_prepaid,merchant,merchant,0.7467,pending,2025-10-25 15:11:36,
INT00363,ORD002385,M068,premium_courier,delhivery,system,0.7285,successful_delivery,2026-03-05 17:10:51,2026-03-07 23:10:51
INT00364,ORD002564,M103,cod_to_prepaid_outreach,delhivery,system,0.5815,successful_delivery,2025-12-27 15:43:53,2025-12-29 11:43:53
INT00365,ORD004390,M098,verification,delhivery,system,0.6685,pending,2025-10-10 12:52:24,
INT00366,ORD003171,M046,cod_to_prepaid_outreach,delhivery,system,0.7714,rto,2025-11-01 16:04:09,2025-11-02 02:04:09
INT00367,ORD000640,M089,express_upgrade,delhivery,system,0.6356,successful_delivery,2026-03-29 18:48:49,2026-03-31 04:48:49
INT00368,ORD001029,M114,premium_courier,delhivery,system,0.7401,successful_delivery,2025-10-05 00:29:54,2025-10-05 18:29:54
INT00369,ORD004224,M070,cod_to_prepaid,merchant,merchant,1.0000,successful_delivery,2025-12-12 16:22:54,2025-12-12 23:22:54
INT00370,ORD002332,M107,premium_courier,delhivery,system,0.6729,successful_delivery,2025-12-27 19:00:48,2025-12-29 09:00:48
INT00371,ORD001606,M039,cod_to_prepaid,merchant,system,0.7238,rto,2026-03-01 21:31:00,2026-03-04 08:31:00
INT00372,ORD001929,M001,verification,delhivery,system,0.3790,successful_delivery,2026-01-29 22:23:00,2026-01-30 00:23:00
INT00373,ORD002201,M043,masked_calling,delhivery,system,0.6497,pending,2025-10-01 19:25:52,
INT00374,ORD003828,M055,merchant_confirmation,merchant,system,0.7480,pending,2026-03-25 10:53:40,
INT00375,ORD001880,M095,merchant_confirmation,merchant,system,0.4328,successful_delivery,2025-11-27 20:44:39,2025-11-28 21:44:39
INT00376,ORD002254,M110,premium_courier,delhivery,system,0.7017,rto,2025-11-28 13:29:35,2025-12-01 06:29:35
INT00377,ORD004823,M082,express_upgrade,delhivery,system,0.9610,successful_delivery,2026-03-02 20:23:25,2026-03-03 12:23:25
INT00378,ORD004260,M064,premium_courier,delhivery,system,0.9124,successful_delivery,2025-10-03 23:30:25,2025-10-06 14:30:25
INT00379,ORD004375,M039,merchant_confirmation,merchant,system,0.7754,rto,2026-01-27 17:29:05,2026-01-28 04:29:05
INT00380,ORD002841,M087,masked_calling,delhivery,system,0.6322,successful_delivery,2025-12-28 12:07:28,2025-12-29 17:07:28
INT00381,ORD002008,M119,verification,delhivery,system,0.8321,successful_delivery,2026-01-13 12:31:36,2026-01-15 10:31:36
INT00382,ORD001509,M025,verification,delhivery,system,0.9267,successful_delivery,2026-01-16 11:49:26,2026-01-19 00:49:26
INT00383,ORD001762,M006,cod_to_prepaid,merchant,merchant,1.0000,successful_delivery,2026-02-16 18:39:14,2026-02-19 05:39:14
INT00384,ORD000407,M032,merchant_confirmation,merchant,merchant,0.7229,successful_delivery,2025-11-10 12:42:34,2025-11-11 20:42:34
INT00385,ORD003056,M105,cod_to_prepaid,merchant,merchant,0.5951,pending,2026-02-18 17:02:52,
INT00386,ORD001041,M009,cod_to_prepaid_outreach,delhivery,system,0.8328,rto,2026-03-06 09:17:24,2026-03-07 06:17:24
